ts,rss_mb,frame_ms_ewma,queue_len,queue_cap,queue_dropped,budget_chart,budget_instant,budget_preview,gui_interval_ms,guardrail,background
1773750953.699966,201.707,0.017,0,24,0,8,8,3,100,0,0
1773750955.701584,201.801,0.016,0,24,0,8,8,3,100,0,0
1773750957.696967,201.906,0.018,0,24,0,8,8,3,100,0,0
1773750959.700157,202.016,0.016,0,24,0,8,8,3,100,0,0
1773750961.699710,202.113,0.019,0,24,0,8,8,3,100,0,0
1773750963.700024,202.219,0.017,0,24,0,8,8,3,100,0,0
1773750965.699835,202.320,0.017,0,24,0,8,8,3,100,0,0
1773750967.699707,202.434,0.022,0,24,0,8,8,3,100,0,0
1773750969.699724,202.527,0.017,0,24,0,8,8,3,100,0,0
1773750971.699411,202.641,0.017,0,24,0,8,8,3,100,0,0
1773750973.699683,202.707,0.018,0,24,0,8,8,3,100,0,0
1773750975.699944,202.820,0.015,0,24,0,8,8,3,100,0,0
1773750977.697521,202.914,0.017,0,24,0,8,8,3,100,0,0
1773750979.699745,203.020,0.021,0,24,0,8,8,3,100,0,0
1773750981.699999,203.121,0.016,0,24,0,8,8,3,100,0,0
1773750983.700128,203.223,0.017,0,24,0,8,8,3,100,0,0
1773750985.699473,203.324,0.016,0,24,0,8,8,3,100,0,0
1773750987.699341,203.426,0.027,0,24,0,8,8,3,100,0,0
1773750989.699711,203.531,0.018,0,24,0,8,8,3,100,0,0
1773750991.697895,203.625,0.017,0,24,0,8,8,3,100,0,0
1773750993.697751,203.727,0.018,0,24,0,8,8,3,100,0,0
1773750995.699929,203.828,0.015,0,24,0,8,8,3,100,0,0
1773750997.700951,203.938,0.016,0,24,0,8,8,3,100,0,0
1773750999.700119,204.035,0.021,0,24,0,8,8,3,100,0,0
1773751001.697424,204.133,0.016,0,24,0,8,8,3,100,0,0
1773751003.699614,204.238,0.018,0,24,0,8,8,3,100,0,0
1773751005.700128,204.344,0.016,0,24,0,8,8,3,100,0,0
1773751007.699404,204.441,0.017,0,24,0,8,8,3,100,0,0
1773751009.699660,204.539,0.019,0,24,0,8,8,3,100,0,0
1773751011.700443,204.641,0.019,0,24,0,8,8,3,100,0,0
1773751013.699606,204.746,0.018,0,24,0,8,8,3,100,0,0
1773751015.698795,204.848,0.021,0,24,0,8,8,3,100,0,0
1773751017.699405,204.949,0.018,0,24,0,8,8,3,100,0,0
1773751019.699263,205.059,0.016,0,24,0,8,8,3,100,0,0
1773751021.699851,205.160,0.018,0,24,0,8,8,3,100,0,0
1773751023.697942,205.258,0.016,0,24,0,8,8,3,100,0,0
1773751025.698656,205.359,0.017,0,24,0,8,8,3,100,0,0
1773751027.699231,205.461,0.016,0,24,0,8,8,3,100,0,0
1773751029.699488,205.570,0.019,0,24,0,8,8,3,100,0,0
1773751031.697894,205.664,0.021,0,24,0,8,8,3,100,0,0
1773751033.699589,205.770,0.019,0,24,0,8,8,3,100,0,0
1773751035.700348,205.871,0.018,0,24,0,8,8,3,100,0,0
1773751037.697529,205.973,0.019,0,24,0,8,8,3,100,0,0
1773751039.701583,206.074,0.019,0,24,0,8,8,3,100,0,0
1773751041.699533,206.168,0.016,0,24,0,8,8,3,100,0,0
1773751043.699894,206.270,0.021,0,24,0,8,8,3,100,0,0
1773751045.699152,206.371,0.015,0,24,0,8,8,3,100,0,0
1773751047.698568,206.484,0.017,0,24,0,8,8,3,100,0,0
1773751049.699344,206.586,0.019,0,24,0,8,8,3,100,0,0
1773751051.700181,206.684,0.017,0,24,0,8,8,3,100,0,0
1773751053.701685,206.793,0.019,0,24,0,8,8,3,100,0,0
1773751055.699560,206.891,0.017,0,24,0,8,8,3,100,0,0
1773751057.699467,206.988,0.016,0,24,0,8,8,3,100,0,0
1773751059.699870,207.094,0.019,0,24,0,8,8,3,100,0,0
1773751061.699181,207.191,0.017,0,24,0,8,8,3,100,0,0
1773751063.699729,207.301,0.017,0,24,0,8,8,3,100,0,0
1773751065.698217,207.395,0.017,0,24,0,8,8,3,100,0,0
1773751067.700289,207.500,0.017,0,24,0,8,8,3,100,0,0
1773751069.699559,207.605,0.017,0,24,0,8,8,3,100,0,0
1773751071.699818,207.707,0.017,0,24,0,8,8,3,100,0,0
1773751073.699568,207.809,0.021,0,24,0,8,8,3,100,0,0
1773751075.699501,207.914,0.020,0,24,0,8,8,3,100,0,0
1773751077.699615,208.012,0.017,0,24,0,8,8,3,100,0,0
1773751079.699717,208.113,0.014,0,24,0,8,8,3,100,0,0
1773751081.700432,208.215,0.018,0,24,0,8,8,3,100,0,0
1773751083.700201,208.316,0.018,0,24,0,8,8,3,100,0,0
1773751085.699957,208.426,0.016,0,24,0,8,8,3,100,0,0
1773751087.697605,208.527,0.017,0,24,0,8,8,3,100,0,0
1773751089.698699,208.633,0.019,0,24,0,8,8,3,100,0,0
1773751091.699549,208.723,0.018,0,24,0,8,8,3,100,0,0
1773751093.699821,208.824,0.016,0,24,0,8,8,3,100,0,0
1773751095.699791,208.934,0.017,0,24,0,8,8,3,100,0,0
1773751097.699590,209.031,0.018,0,24,0,8,8,3,100,0,0
1773751099.700203,209.141,0.017,0,24,0,8,8,3,100,0,0
1773751101.699122,209.246,0.017,0,24,0,8,8,3,100,0,0
1773751103.699821,209.344,0.021,0,24,0,8,8,3,100,0,0
1773751105.700058,209.449,0.017,0,24,0,8,8,3,100,0,0
1773751107.698638,209.551,0.020,0,24,0,8,8,3,100,0,0
1773751109.698787,209.645,0.017,0,24,0,8,8,3,100,0,0
1773751111.699542,209.754,0.021,0,24,0,8,8,3,100,0,0
1773751113.699354,209.848,0.020,0,24,0,8,8,3,100,0,0
1773751115.699765,209.953,0.017,0,24,0,8,8,3,100,0,0
1773751117.697087,210.059,0.018,0,24,0,8,8,3,100,0,0
1773751119.697878,210.156,0.018,0,24,0,8,8,3,100,0,0
1773751121.699718,210.262,0.016,0,24,0,8,8,3,100,0,0
1773751123.699762,210.363,0.017,0,24,0,8,8,3,100,0,0
1773751125.700316,210.461,0.017,0,24,0,8,8,3,100,0,0
1773751127.700394,210.562,0.017,0,24,0,8,8,3,100,0,0
1773751129.699632,210.668,0.018,0,24,0,8,8,3,100,0,0
1773751131.699864,210.773,0.019,0,24,0,8,8,3,100,0,0
1773751133.699639,210.875,0.019,0,24,0,8,8,3,100,0,0
1773751135.699537,210.977,0.017,0,24,0,8,8,3,100,0,0
1773751137.701511,211.078,0.018,0,24,0,8,8,3,100,0,0
1773751139.699732,211.184,0.020,0,24,0,8,8,3,100,0,0
1773751141.697659,211.281,0.016,0,24,0,8,8,3,100,0,0
1773751143.699756,211.383,0.016,0,24,0,8,8,3,100,0,0
1773751145.699334,211.492,0.017,0,24,0,8,8,3,100,0,0
1773751147.700371,211.633,0.022,0,24,0,8,8,3,100,0,0
1773751149.699722,196.312,0.016,0,24,0,8,8,3,100,0,0
1773751151.701633,196.379,0.018,0,24,0,8,8,3,100,0,0
1773751153.700216,196.473,0.016,0,24,0,8,8,3,100,0,0
1773751155.700202,196.578,0.017,0,24,0,8,8,3,100,0,0
1773751157.699665,196.684,0.018,0,24,0,8,8,3,100,0,0
1773751159.699366,196.785,0.016,0,24,0,8,8,3,100,0,0
1773751161.699168,196.883,0.019,0,24,0,8,8,3,100,0,0
1773751163.699749,196.988,0.016,0,24,0,8,8,3,100,0,0
1773751165.701638,197.090,0.016,0,24,0,8,8,3,100,0,0
1773751167.699720,197.191,0.020,0,24,0,8,8,3,100,0,0
1773751169.700279,197.293,0.015,0,24,0,8,8,3,100,0,0
1773751171.699812,197.391,0.018,0,24,0,8,8,3,100,0,0
1773751173.700240,197.504,0.017,0,24,0,8,8,3,100,0,0
1773751175.699200,197.598,0.018,0,24,0,8,8,3,100,0,0
1773751177.697652,197.695,0.019,0,24,0,8,8,3,100,0,0
1773751179.700974,197.801,0.016,0,24,0,8,8,3,100,0,0
1773751181.699716,197.898,0.018,0,24,0,8,8,3,100,0,0
1773751183.699679,198.004,0.019,0,24,0,8,8,3,100,0,0
1773751185.699601,198.094,0.016,0,24,0,8,8,3,100,0,0
1773751187.699732,198.195,0.018,0,24,0,8,8,3,100,0,0
1773751189.700087,198.297,0.019,0,24,0,8,8,3,100,0,0
1773751191.699342,198.406,0.015,0,24,0,8,8,3,100,0,0
1773751193.698670,198.496,0.016,0,24,0,8,8,3,100,0,0
1773751195.700028,198.605,0.018,0,24,0,8,8,3,100,0,0
1773751197.699480,198.707,0.019,0,24,0,8,8,3,100,0,0
1773751199.699615,198.805,0.027,0,24,0,8,8,3,100,0,0
1773751201.699347,198.914,0.018,0,24,0,8,8,3,100,0,0
1773751203.698570,199.016,0.017,0,24,0,8,8,3,100,0,0
1773751205.699661,199.117,0.019,0,24,0,8,8,3,100,0,0
1773751207.701095,199.215,0.017,0,24,0,8,8,3,100,0,0
1773751209.698916,199.316,0.022,0,24,0,8,8,3,100,0,0
1773751211.700183,199.422,0.016,0,24,0,8,8,3,100,0,0
1773751213.698516,199.520,0.019,0,24,0,8,8,3,100,0,0
1773751215.699429,199.617,0.019,0,24,0,8,8,3,100,0,0
1773751217.699879,199.723,0.017,0,24,0,8,8,3,100,0,0
1773751219.699922,199.824,0.016,0,24,0,8,8,3,100,0,0
1773751221.700428,199.934,0.023,0,24,0,8,8,3,100,0,0
1773751223.699024,200.035,0.018,0,24,0,8,8,3,100,0,0
1773751225.699534,200.125,0.023,0,24,0,8,8,3,100,0,0
1773751227.699852,200.230,0.016,0,24,0,8,8,3,100,0,0
1773751229.700393,200.332,0.021,0,24,0,8,8,3,100,0,0
1773751231.699682,200.441,0.018,0,24,0,8,8,3,100,0,0
1773751233.697800,200.543,0.023,0,24,0,8,8,3,100,0,0
1773751235.701409,200.645,0.016,0,24,0,8,8,3,100,0,0
1773751237.697323,200.754,0.018,0,24,0,8,8,3,100,0,0
1773751239.699595,200.852,0.018,0,24,0,8,8,3,100,0,0
1773751241.699851,200.961,0.017,0,24,0,8,8,3,100,0,0
1773751243.699937,201.055,0.016,0,24,0,8,8,3,100,0,0
1773751245.700046,201.152,0.015,0,24,0,8,8,3,100,0,0
1773751247.698723,201.258,0.016,0,24,0,8,8,3,100,0,0
1773751249.700538,201.363,0.015,0,24,0,8,8,3,100,0,0
1773751251.699510,201.461,0.016,0,24,0,8,8,3,100,0,0
1773751253.699462,201.562,0.016,0,24,0,8,8,3,100,0,0
1773751255.697381,201.672,0.017,0,24,0,8,8,3,100,0,0
1773751257.699116,201.773,0.018,0,24,0,8,8,3,100,0,0
1773751259.700000,201.867,0.016,0,24,0,8,8,3,100,0,0
1773751261.700038,201.965,0.016,0,24,0,8,8,3,100,0,0
1773751263.699981,202.074,0.016,0,24,0,8,8,3,100,0,0
1773751265.699487,202.172,0.017,0,24,0,8,8,3,100,0,0
1773751267.699697,202.273,0.018,0,24,0,8,8,3,100,0,0
1773751269.699817,202.395,0.019,0,24,0,8,8,3,100,0,0
1773751271.700126,202.496,0.020,0,24,0,8,8,3,100,0,0
1773751273.699643,202.602,0.018,0,24,0,8,8,3,100,0,0
1773751275.700236,202.695,0.022,0,24,0,8,8,3,100,0,0
1773751277.701235,202.793,0.018,0,24,0,8,8,3,100,0,0
1773751279.700034,202.895,0.017,0,24,0,8,8,3,100,0,0
1773751281.700306,203.000,0.018,0,24,0,8,8,3,100,0,0
1773751283.698169,203.098,0.018,0,24,0,8,8,3,100,0,0
1773751285.699421,203.203,0.018,0,24,0,8,8,3,100,0,0
1773751287.699732,203.309,0.016,0,24,0,8,8,3,100,0,0
1773751289.698039,203.406,0.022,0,24,0,8,8,3,100,0,0
1773751291.700337,203.512,0.022,0,24,0,8,8,3,100,0,0
1773751293.700031,203.605,0.019,0,24,0,8,8,3,100,0,0
1773751295.700151,203.711,0.018,0,24,0,8,8,3,100,0,0
1773751297.697469,203.812,0.019,0,24,0,8,8,3,100,0,0
1773751299.700026,203.922,0.017,0,24,0,8,8,3,100,0,0
1773751301.700425,204.023,0.017,0,24,0,8,8,3,100,0,0
1773751303.700345,204.125,0.017,0,24,0,8,8,3,100,0,0
1773751305.700276,204.223,0.018,0,24,0,8,8,3,100,0,0
1773751307.700009,204.324,0.018,0,24,0,8,8,3,100,0,0
1773751309.699654,204.434,0.017,0,24,0,8,8,3,100,0,0
1773751311.698449,204.523,0.017,0,24,0,8,8,3,100,0,0
1773751313.699493,204.629,0.019,0,24,0,8,8,3,100,0,0
1773751315.699713,204.730,0.017,0,24,0,8,8,3,100,0,0
1773751317.699645,204.836,0.024,0,24,0,8,8,3,100,0,0
1773751319.700754,204.938,0.020,0,24,0,8,8,3,100,0,0
1773751321.699656,205.035,0.032,0,24,0,8,8,3,100,0,0
1773751323.699539,205.145,0.018,0,24,0,8,8,3,100,0,0
1773751325.697702,205.246,0.018,0,24,0,8,8,3,100,0,0
1773751327.699737,205.336,0.017,0,24,0,8,8,3,100,0,0
1773751329.699842,205.445,0.018,0,24,0,8,8,3,100,0,0
1773751331.700103,205.555,0.017,0,24,0,8,8,3,100,0,0
1773751333.700201,205.648,0.017,0,24,0,8,8,3,100,0,0
1773751335.699915,205.758,0.023,0,24,0,8,8,3,100,0,0
1773751337.698542,205.852,0.016,0,24,0,8,8,3,100,0,0
1773751339.699716,205.961,0.017,0,24,0,8,8,3,100,0,0
1773751341.699843,206.062,0.020,0,24,0,8,8,3,100,0,0
1773751343.699925,206.156,0.022,0,24,0,8,8,3,100,0,0
1773751345.699515,206.266,0.017,0,24,0,8,8,3,100,0,0
1773751347.700379,206.371,0.017,0,24,0,8,8,3,100,0,0
1773751349.697055,206.477,0.017,0,24,0,8,8,3,100,0,0
1773751351.699822,206.574,0.019,0,24,0,8,8,3,100,0,0
1773751353.697848,206.680,0.016,0,24,0,8,8,3,100,0,0
1773751355.698369,206.785,0.017,0,24,0,8,8,3,100,0,0
1773751357.699705,206.887,0.017,0,24,0,8,8,3,100,0,0
1773751359.699183,206.980,0.019,0,24,0,8,8,3,100,0,0
1773751361.700447,207.086,0.018,0,24,0,8,8,3,100,0,0
1773751363.700400,207.188,0.017,0,24,0,8,8,3,100,0,0
1773751365.699431,207.293,0.017,0,24,0,8,8,3,100,0,0
1773751367.699288,207.402,0.019,0,24,0,8,8,3,100,0,0
1773751369.699801,207.500,0.017,0,24,0,8,8,3,100,0,0
1773751371.699866,207.602,0.024,0,24,0,8,8,3,100,0,0
1773751373.698817,207.703,0.022,0,24,0,8,8,3,100,0,0
1773751375.699604,207.797,0.029,0,24,0,8,8,3,100,0,0
1773751377.697228,207.898,0.026,0,24,0,8,8,3,100,0,0
1773751379.700171,208.004,0.023,0,24,0,8,8,3,100,0,0
1773751381.707169,208.105,0.019,0,24,0,8,8,3,100,0,0
1773751383.699708,208.211,0.021,0,24,0,8,8,3,100,0,0
1773751385.699343,208.316,0.022,0,24,0,8,8,3,100,0,0
1773751387.700214,208.410,0.017,0,24,0,8,8,3,100,0,0
1773751389.699355,208.520,0.021,0,24,0,8,8,3,100,0,0
1773751391.700389,208.613,0.016,0,24,0,8,8,3,100,0,0
1773751393.699021,208.711,0.018,0,24,0,8,8,3,100,0,0
1773751395.700097,208.812,0.020,0,24,0,8,8,3,100,0,0
1773751397.699743,208.914,0.018,0,24,0,8,8,3,100,0,0
1773751399.696891,209.023,0.017,0,24,0,8,8,3,100,0,0
1773751401.700288,209.129,0.020,0,24,0,8,8,3,100,0,0
1773751403.700062,209.227,0.018,0,24,0,8,8,3,100,0,0
1773751405.709763,209.332,0.020,0,24,0,8,8,3,100,0,0
1773751407.700217,209.438,0.019,0,24,0,8,8,3,100,0,0
1773751409.697677,209.535,0.020,0,24,0,8,8,3,100,0,0
1773751411.700227,209.629,0.020,0,24,0,8,8,3,100,0,0
1773751413.699609,209.738,0.016,0,24,0,8,8,3,100,0,0
1773751415.699687,209.836,0.017,0,24,0,8,8,3,100,0,0
1773751417.700323,209.941,0.021,0,24,0,8,8,3,100,0,0
1773751419.699407,210.039,0.019,0,24,0,8,8,3,100,0,0
1773751421.699729,210.152,0.018,0,24,0,8,8,3,100,0,0
1773751423.700366,210.250,0.021,0,24,0,8,8,3,100,0,0
1773751425.699643,210.348,0.022,0,24,0,8,8,3,100,0,0
1773751427.697487,210.449,0.020,0,24,0,8,8,3,100,0,0
1773751429.700181,210.543,0.020,0,24,0,8,8,3,100,0,0
1773751431.701391,210.652,0.019,0,24,0,8,8,3,100,0,0
1773751433.700025,210.758,0.018,0,24,0,8,8,3,100,0,0
1773751435.699569,210.852,0.021,0,24,0,8,8,3,100,0,0
1773751437.700361,210.957,0.017,0,24,0,8,8,3,100,0,0
1773751439.699959,211.059,0.019,0,24,0,8,8,3,100,0,0
1773751441.698557,211.160,0.017,0,24,0,8,8,3,100,0,0
1773751443.699248,211.262,0.017,0,24,0,8,8,3,100,0,0
1773751445.700853,211.398,0.018,0,24,0,8,8,3,100,0,0
1773751447.700012,196.305,0.015,0,24,0,8,8,3,100,0,0
1773751449.699950,196.352,0.021,0,24,0,8,8,3,100,0,0
1773751451.700306,196.453,0.017,0,24,0,8,8,3,100,0,0
1773751453.698428,196.555,0.018,0,24,0,8,8,3,100,0,0
1773751455.698366,196.656,0.019,0,24,0,8,8,3,100,0,0
1773751457.699803,196.762,0.015,0,24,0,8,8,3,100,0,0
1773751459.701604,196.859,0.015,0,24,0,8,8,3,100,0,0
1773751461.699711,196.961,0.028,0,24,0,8,8,3,100,0,0
1773751463.698366,197.066,0.021,0,24,0,8,8,3,100,0,0
1773751465.699690,197.168,0.021,0,24,0,8,8,3,100,0,0
1773751467.698875,197.270,0.018,0,24,0,8,8,3,100,0,0
1773751469.700442,197.379,0.015,0,24,0,8,8,3,100,0,0
1773751471.699433,197.477,0.016,0,24,0,8,8,3,100,0,0
1773751473.698835,197.586,0.022,0,24,0,8,8,3,100,0,0
1773751475.699901,197.684,0.017,0,24,0,8,8,3,100,0,0
1773751477.699351,197.777,0.019,0,24,0,8,8,3,100,0,0
1773751479.699488,197.891,0.016,0,24,0,8,8,3,100,0,0
1773751481.698552,197.988,0.019,0,24,0,8,8,3,100,0,0
1773751483.697878,198.094,0.016,0,24,0,8,8,3,100,0,0
1773751485.699814,198.176,0.018,0,24,0,8,8,3,100,0,0
1773751487.697636,198.281,0.017,0,24,0,8,8,3,100,0,0
1773751489.700147,198.383,0.017,0,24,0,8,8,3,100,0,0
1773751491.699882,198.484,0.017,0,24,0,8,8,3,100,0,0
1773751493.698545,198.598,0.018,0,24,0,8,8,3,100,0,0
1773751495.699498,198.688,0.017,0,24,0,8,8,3,100,0,0
1773751497.698397,198.797,0.017,0,24,0,8,8,3,100,0,0
1773751499.697140,198.895,0.015,0,24,0,8,8,3,100,0,0
1773751501.700587,198.996,0.017,0,24,0,8,8,3,100,0,0
1773751503.698372,199.102,0.022,0,24,0,8,8,3,100,0,0
1773751505.699569,199.207,0.019,0,24,0,8,8,3,100,0,0
1773751507.700149,199.312,0.019,0,24,0,8,8,3,100,0,0
1773751509.697437,199.410,0.018,0,24,0,8,8,3,100,0,0
1773751511.696792,199.512,0.018,0,24,0,8,8,3,100,0,0
1773751513.699417,199.605,0.017,0,24,0,8,8,3,100,0,0
1773751515.701426,199.711,0.024,0,24,0,8,8,3,100,0,0
1773751517.699715,199.812,0.019,0,24,0,8,8,3,100,0,0
1773751519.696967,199.922,0.021,0,24,0,8,8,3,100,0,0
1773751521.697465,200.020,0.018,0,24,0,8,8,3,100,0,0
1773751523.697858,200.129,0.017,0,24,0,8,8,3,100,0,0
1773751525.699308,200.227,0.022,0,24,0,8,8,3,100,0,0
1773751527.700371,200.320,0.017,0,24,0,8,8,3,100,0,0
1773751529.699150,200.430,0.016,0,24,0,8,8,3,100,0,0
1773751531.700379,200.531,0.018,0,24,0,8,8,3,100,0,0
1773751533.700494,200.633,0.019,0,24,0,8,8,3,100,0,0
1773751535.699405,200.730,0.016,0,24,0,8,8,3,100,0,0
1773751537.699575,200.836,0.017,0,24,0,8,8,3,100,0,0
1773751539.699927,200.938,0.016,0,24,0,8,8,3,100,0,0
1773751541.699621,201.043,0.020,0,24,0,8,8,3,100,0,0
1773751543.700521,201.141,0.016,0,24,0,8,8,3,100,0,0
1773751545.700027,201.238,0.016,0,24,0,8,8,3,100,0,0
1773751547.699223,201.344,0.018,0,24,0,8,8,3,100,0,0
1773751549.700040,201.441,0.020,0,24,0,8,8,3,100,0,0
1773751551.698142,201.551,0.021,0,24,0,8,8,3,100,0,0
1773751553.699701,201.652,0.017,0,24,0,8,8,3,100,0,0
1773751555.700088,201.750,0.026,0,24,0,8,8,3,100,0,0
1773751557.698860,201.852,0.022,0,24,0,8,8,3,100,0,0
1773751559.698485,201.953,0.020,0,24,0,8,8,3,100,0,0
1773751561.699686,202.051,0.023,0,24,0,8,8,3,100,0,0
1773751563.698717,202.156,0.018,0,24,0,8,8,3,100,0,0
1773751565.699796,202.262,0.016,0,24,0,8,8,3,100,0,0
1773751567.700091,202.367,0.017,0,24,0,8,8,3,100,0,0
1773751569.699663,202.480,0.015,0,24,0,8,8,3,100,0,0
1773751571.701205,202.578,0.019,0,24,0,8,8,3,100,0,0
1773751573.700124,202.680,0.019,0,24,0,8,8,3,100,0,0
1773751575.700097,202.781,0.016,0,24,0,8,8,3,100,0,0
1773751577.696994,202.875,0.016,0,24,0,8,8,3,100,0,0
1773751579.698907,202.984,0.018,0,24,0,8,8,3,100,0,0
1773751581.699986,203.082,0.020,0,24,0,8,8,3,100,0,0
1773751583.700021,203.188,0.018,0,24,0,8,8,3,100,0,0
1773751585.700361,203.293,0.018,0,24,0,8,8,3,100,0,0
1773751587.700037,203.391,0.017,0,24,0,8,8,3,100,0,0
1773751589.699728,203.496,0.017,0,24,0,8,8,3,100,0,0
1773751591.699035,203.598,0.016,0,24,0,8,8,3,100,0,0
1773751593.699695,203.703,0.023,0,24,0,8,8,3,100,0,0
1773751595.699943,203.793,0.047,0,24,0,8,8,3,100,0,0
1773751597.700351,203.898,0.017,0,24,0,8,8,3,100,0,0
1773751599.700426,204.004,0.016,0,24,0,8,8,3,100,0,0
1773751601.700296,204.105,0.019,0,24,0,8,8,3,100,0,0
1773751603.699629,204.211,0.019,0,24,0,8,8,3,100,0,0
1773751605.700430,204.312,0.018,0,24,0,8,8,3,100,0,0
1773751607.699817,204.410,0.017,0,24,0,8,8,3,100,0,0
1773751609.699071,204.516,0.015,0,24,0,8,8,3,100,0,0
1773751611.699307,204.605,0.019,0,24,0,8,8,3,100,0,0
1773751613.700027,204.711,0.019,0,24,0,8,8,3,100,0,0
1773751615.698694,204.816,0.017,0,24,0,8,8,3,100,0,0
1773751617.700269,204.922,0.018,0,24,0,8,8,3,100,0,0
1773751619.699883,205.020,0.015,0,24,0,8,8,3,100,0,0
1773751621.699013,205.117,0.020,0,24,0,8,8,3,100,0,0
1773751623.700435,205.230,0.015,0,24,0,8,8,3,100,0,0
1773751625.699991,205.324,0.016,0,24,0,8,8,3,100,0,0
1773751627.700277,205.430,0.016,0,24,0,8,8,3,100,0,0
1773751629.698934,205.531,0.016,0,24,0,8,8,3,100,0,0
1773751631.700184,205.625,0.020,0,24,0,8,8,3,100,0,0
1773751633.698386,205.730,0.017,0,24,0,8,8,3,100,0,0
1773751635.699827,205.832,0.020,0,24,0,8,8,3,100,0,0
1773751637.699842,205.934,0.018,0,24,0,8,8,3,100,0,0
1773751639.699907,206.043,0.018,0,24,0,8,8,3,100,0,0
1773751641.699809,206.145,0.016,0,24,0,8,8,3,100,0,0
1773751643.700338,206.246,0.016,0,24,0,8,8,3,100,0,0
1773751645.699695,206.344,0.018,0,24,0,8,8,3,100,0,0
1773751647.699903,206.445,0.015,0,24,0,8,8,3,100,0,0
1773751649.699914,206.547,0.020,0,24,0,8,8,3,100,0,0
1773751651.699807,206.652,0.017,0,24,0,8,8,3,100,0,0
1773751653.699403,206.758,0.017,0,24,0,8,8,3,100,0,0
1773751655.699643,206.859,0.019,0,24,0,8,8,3,100,0,0
1773751657.699744,206.965,0.017,0,24,0,8,8,3,100,0,0
1773751659.699324,207.066,0.018,0,24,0,8,8,3,100,0,0
1773751661.697599,207.156,0.016,0,24,0,8,8,3,100,0,0
1773751663.700076,207.258,0.017,0,24,0,8,8,3,100,0,0
1773751665.699387,207.363,0.019,0,24,0,8,8,3,100,0,0
1773751667.698603,207.469,0.016,0,24,0,8,8,3,100,0,0
1773751669.700777,207.570,0.016,0,24,0,8,8,3,100,0,0
1773751671.699819,207.672,0.020,0,24,0,8,8,3,100,0,0
1773751673.699745,207.773,0.018,0,24,0,8,8,3,100,0,0
1773751675.699660,207.879,0.019,0,24,0,8,8,3,100,0,0
1773751677.699931,207.980,0.016,0,24,0,8,8,3,100,0,0
1773751679.699845,208.078,0.018,0,24,0,8,8,3,100,0,0
1773751681.700364,208.184,0.020,0,24,0,8,8,3,100,0,0
1773751683.700903,208.285,0.017,0,24,0,8,8,3,100,0,0
1773751685.699925,208.387,0.023,0,24,0,8,8,3,100,0,0
1773751687.698405,208.492,0.019,0,24,0,8,8,3,100,0,0
1773751689.699857,208.594,0.016,0,24,0,8,8,3,100,0,0
1773751691.699635,208.699,0.019,0,24,0,8,8,3,100,0,0
1773751693.699958,208.801,0.017,0,24,0,8,8,3,100,0,0
1773751695.699926,208.902,0.016,0,24,0,8,8,3,100,0,0
1773751697.699658,209.000,0.018,0,24,0,8,8,3,100,0,0
1773751699.699829,209.102,0.017,0,24,0,8,8,3,100,0,0
1773751701.698396,209.207,0.017,0,24,0,8,8,3,100,0,0
1773751703.699928,209.309,0.018,0,24,0,8,8,3,100,0,0
1773751705.699986,209.418,0.020,0,24,0,8,8,3,100,0,0
1773751707.700077,209.516,0.017,0,24,0,8,8,3,100,0,0
1773751709.699212,209.613,0.015,0,24,0,8,8,3,100,0,0
1773751711.700571,209.719,0.017,0,24,0,8,8,3,100,0,0
1773751713.700088,209.816,0.018,0,24,0,8,8,3,100,0,0
1773751715.700269,209.918,0.018,0,24,0,8,8,3,100,0,0
1773751717.699496,210.027,0.015,0,24,0,8,8,3,100,0,0
1773751719.700083,210.121,0.016,0,24,0,8,8,3,100,0,0
1773751721.699622,210.230,0.016,0,24,0,8,8,3,100,0,0
1773751723.699753,210.332,0.016,0,24,0,8,8,3,100,0,0
1773751725.700528,210.434,0.018,0,24,0,8,8,3,100,0,0
1773751727.700039,210.539,0.021,0,24,0,8,8,3,100,0,0
1773751729.699851,210.629,0.018,0,24,0,8,8,3,100,0,0
1773751731.699903,210.738,0.021,0,24,0,8,8,3,100,0,0
1773751733.697571,210.832,0.018,0,24,0,8,8,3,100,0,0
1773751735.699330,210.941,0.021,0,24,0,8,8,3,100,0,0
1773751737.699998,211.047,0.017,0,24,0,8,8,3,100,0,0
1773751739.698397,211.141,0.018,0,24,0,8,8,3,100,0,0
1773751741.699583,211.246,0.016,0,24,0,8,8,3,100,0,0
1773751743.700357,211.383,0.020,0,24,0,8,8,3,100,0,0
1773751745.700076,196.277,0.018,0,24,0,8,8,3,100,0,0
1773751747.700220,196.320,0.016,0,24,0,8,8,3,100,0,0
1773751749.700157,196.426,0.018,0,24,0,8,8,3,100,0,0
1773751751.698838,196.535,0.018,0,24,0,8,8,3,100,0,0
1773751753.701484,196.641,0.018,0,24,0,8,8,3,100,0,0
1773751755.700341,196.742,0.017,0,24,0,8,8,3,100,0,0
1773751757.700351,196.852,0.016,0,24,0,8,8,3,100,0,0
1773751759.700377,196.957,0.016,0,24,0,8,8,3,100,0,0
1773751761.699987,197.059,0.016,0,24,0,8,8,3,100,0,0
1773751763.698982,197.156,0.020,0,24,0,8,8,3,100,0,0
1773751765.699617,197.254,0.017,0,24,0,8,8,3,100,0,0
1773751767.699170,197.363,0.020,0,24,0,8,8,3,100,0,0
1773751769.697751,197.465,0.021,0,24,0,8,8,3,100,0,0
